Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Tekkine Consulting,4118,N Marmora Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Services  Nec,773-930-3068,,POINT(-87.7744703849329 41.9555234076594),-87.77447038,41.95552341,
Tempera Services,5228,W Melrose St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Printing Paper Hangin,773-957-3570,,POINT(-87.7579109164439 41.9396234860978),-87.75791092,41.93962349,
Teresa 2 Restaurant,4751,N Milwaukee Ave,,,,Chicago,,Out of Business,Dining,Fast Food,No,2019,Eating Places,773-283-0184,,POINT(-87.7598282742981 41.966869137127),-87.75982827,41.96686914,
Terrie Kroeker DILLIGAF,6351,W Montrose Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,P.O. Box,773-718-0240,,POINT(-87.7860946430999 41.9601422072888),-87.78609464,41.96014221,
Texas Ezpawn Management,5454,W Belmont Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Pawn shop,No,2019,Used Merch Stores,773-481-9920,,POINT(-87.7637931702643 41.93862245347),-87.76379317,41.93862245,
That Girl Beauty Salon,5506,W Montrose Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Beauty Shops,773-286-3467,,POINT(-87.7651419448493 41.9605205118661),-87.76514194,41.96052051,
Thatch Masonry & Tuckpointing,4155,N Narragansett Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Spcl Trd Cntrs Nec,773-777-6750,,POINT(-87.7866632569118 41.9563359012285),-87.78666326,41.9563359,
The Art of Manliness Barber Shop,3942,N Cicero Ave,B,,,Chicago,,Active,Personal Service,Beauty,No,2019,,312-450-3209,,POINT(-87.7473149795456 41.952860999958),-87.74731498,41.952861,
The Beauty Crew,4048,N Milwaukee Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,312-731-2626,,POINT(-87.7488576473999 41.954256826304),-87.74885765,41.95425683,
The Beauty Crew Academy,4217,N Milwaukee Ave,,,,Chicago,60641,Active,Childcare and Schools,Trade school,No,2019,,773-853-2252,,POINT(-87.7515577 41.957489),-87.7515577,41.957489,
The Best Masonry,3506,N Lockwood Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Msnry Other Stnwrk,773-968-9222,,POINT(-87.7593906770755 41.944406814887),-87.75939068,41.94440681,
The Cut by Maurice,5705,W Irving Park Rd,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Beauty Shops,773-777-7848,,POINT(-87.7698662478106 41.9530698438073),-87.76986625,41.95306984,
The Dance Academy,5721,W Irving Park Rd,3,,,Chicago,,Active,Fitness,Fitness art,No,2019,DNC Stdios Scls H,773-736-6677,,POINT(-87.7703615258576 41.9531085284165),-87.77036153,41.95310853,
The Discovery Group,5643,W Irving Park Rd,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,773-777-1600,,POINT(-87.7687119746542 41.9531265282259),-87.76871197,41.95312653,
The Free Breakfast Club,3213,N Cicero Ave,,,,Chicago,,Active,Arts and Entertainment,Club-lounge-bar,No,2019,,,,POINT(-87.7468107039726 41.9393462953719),-87.7468107,41.9393463,
The Gleason Law Group,4653,N Milwaukee Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Legal  Services,773-282-6500,,POINT(-87.7584972495248 41.9653210532882),-87.75849725,41.96532105,
The Northside Gospel Center Camp Awana,3859,N Central Ave,,,,Chicago,,Active,Religious (except school or residence),Other religious except residential,No,2019,Religious Organizations,773-736-1700,,POINT(-87.7668778906268 41.9507906826367),-87.76687789,41.95079068,
The Onyx Group,5823,W Irving Park,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv,773-685-1300,,POINT(-87.7728603039064 41.9530815283589),-87.7728603,41.95308153,
The Place for Children with Autism,6202,W Montrose Ave,,,,Chicago,,Active,Health Services,Therapy outpatient,No,2019,Social Services Nec,224-436-0788,,POINT(-87.7821206121656 41.9603244604781),-87.78212061,41.96032446,
The Real Property Law Group,4653,N Milwaukee Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Legal  Services,773-282-3900,,POINT(-87.7584972495248 41.9653210532882),-87.75849725,41.96532105,
The Secret Garden,3354,N Central Ave,,,,Chicago,,Active,Trade Service,Florist,No,2019,,773-827-4560,,POINT(-87.7667706 41.9417826),-87.7667706,41.9417826,
The Sixpenny Bit,5800,W Montrose Ave,,,,Chicago,,Active,Arts and Entertainment,Club-lounge-bar,No,2019,,773-545-2033,,POINT(-87.772338000044 41.960428478482),-87.772338,41.96042848,
The UPS Store,6351,W Montrose Ave,,,,Chicago,,Active,Public Services,Post office,No,2019,Bus  Services  Nec,773-777-8884,,POINT(-87.7860946430999 41.9601422072888),-87.78609464,41.96014221,
"Theodore Wright, MD",4757,W Montrose Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,773-777-2620,,POINT(-87.7471019997715 41.9606765106067),-87.747102,41.96067651,
Theresa's Weddings & Fashion,3754,N Central Ave,,,,Chicago,,Out of Business,Retail,Clothing,Yes,2019,Womens Clothng Strs,773-283-0023,,POINT(-87.7669193847081 41.9493500464635),-87.76691938,41.94935005,
Therm All,5234,W Irving Park Rd,,,,Chicago,,Active,Trade Service,Other repair,No,2019,Refrgrtn Svc Repai,773-202-1600,,POINT(-87.7586124449853 41.9532914784745),-87.75861244,41.95329148,
Third Eye Communication of IL,4032,N Milwaukee Ave,,,,Chicago,,Out of Business,Personal Service,Psychic,No,2019,Commnctn Services Nec,773-628-7440,,POINT(-87.7484004291747 41.9539789055392),-87.74840043,41.95397891,
Third Place Chicago,4651,N Milwaukee ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,,,POINT(-87.7584567489802 41.9652670534903),-87.75845675,41.96526705,Thirdplacechicago.com
Thomas F. Schneider Periodontics,4949,W Irving Park Rd,,,,Chicago,,Active,Health Services,Dentist,No,2019,Ofcs Clns of Dntst,773-794-1332,,POINT(-87.7519623040735 41.9533425282139),-87.7519623,41.95334253,
Thomas J. Polinski & Associates,5844,W Irving Park Rd,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,Legal  Services,773-840-8846,,POINT(-87.7736209191356 41.9531105045677),-87.77362092,41.9531105,
Thomas L. Mattison,5430,W Berteau Ave,,,,Chicago,,Active,Health Services,Counselor,Yes,2019,Indvdl Family Services,847-323-6606,,POINT(-87.7635804447134 41.9568834534454),-87.76358044,41.95688345,
Thunderbolt,4842,W Irving Park Rd,,,,Chicago,,Active,Fitness,Fitness art,No,2019,,847-477-8590,,POINT(-87.7491810840213 41.9534065297275),-87.74918108,41.95340653,
Tidy,4840,W Belle Plaine Ave,,,,Chicago,,Out of Business,Trade Service,Indoor service,Yes,2019,Bldng Maint Svc Ne,773-685-2983,,POINT(-87.7486194626955 41.9552929017391),-87.74861946,41.9552929,
Tigrillo's Barbershop,3418,N Cicero Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-952-9000,,POINT(-87.7470366670975 41.9430316653676),-87.74703667,41.94303167,
Tile Kiara Jaded,5305,W Cuyler Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Trz Tile Mrbl Ms,773-633-8545,,POINT(-87.7599411395287 41.954147488492),-87.75994114,41.95414749,
Timothy Antos Decorating,5650,W Dakin St,,,,Chicago,,Moved,Trade Service,Building trades,Yes,2019,Printing Paper Hangin,773-784-3628,,POINT(-87.7689036931022 41.9522435187816),-87.76890369,41.95224352,
Tip Top Construction,5629,W Grace St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-771-4433,,POINT(-87.7680222481791 41.9494854881424),-87.76802225,41.94948549,
Tipsy Cow Cantina,4800,N Central Ave,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,Drinking Places,773-283-5545,,POINT(-87.7675274866633 41.967945000243),-87.76752749,41.967945,
Titan Mechanical,4354,N Central Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-853-2119,,POINT(-87.7673011058218 41.9602736461214),-87.76730111,41.96027365,
TJB & Associates,4944,W Belmont Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Bus Consulting Nec,773-777-3417,,POINT(-87.7512008605976 41.9387934532255),-87.75120086,41.93879345,
Tobacco Outlet,5901,W Irving Park Rd,,,,Chicago,,Out of Business,Retail,Other,No,2019,Frm-Prd Mtrls Nec,773-481-9710,,POINT(-87.7744921376375 41.9530445539945),-87.77449214,41.95304455,
Today's Avon,4057,N Milwaukee Ave,,,,Chicago,,Active,Retail,Beauty-Accessory,No,2019,Misc Rtl Strs Nec,773-725-2866,,POINT(-87.7492200403619 41.9546055636687),-87.74922004,41.95460556,
Todays Hair,5637,W Lawrence Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Beauty Shops,773-545-9160,,POINT(-87.7689312489235 41.9677284886979),-87.76893125,41.96772849,
Tom & Jerry's,6359,W Montrose Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Eating Places,773-282-1111,,POINT(-87.7861288186066 41.9601409648156),-87.78612882,41.96014096,
Tom and Rick Nolfi,5052,W Roscoe St,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,Yes,2019,"Bus  Services  Nec  Tom and Rick Nolfi, the best DJs in Chicago",773-283-3831,,POINT(-87.7540441380664 41.9424114529988),-87.75404414,41.94241145,
Tom Brit Bernard Liquors,5800,W Montrose Ave,,,,Chicago,,Out of Business,Retail,Liquor,No,2019,Liquor Stores,773-545-2033,,POINT(-87.7723424997053 41.9604194786071),-87.7723425,41.96041948,
Tom S. Locksmith,4734,W Byron St,,,,Chicago,,Active,Trade Service,Security,Yes,2019,Repair Services Nec,773-427-8224,,POINT(-87.7460931935041 41.9516024862779),-87.74609319,41.95160249,
Tom Toys,6213,W Cuyler Ave,,,,Chicago,,Out of Business,Retail,Toys,Yes,2019,Hobby Toy Game Sh,773-725-0280,,POINT(-87.7822511643258 41.9538585141621),-87.78225116,41.95385851,
Tom's Hair Salon,5046,W Montrose Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-814-9958,,POINT(-87.7538309876124 41.9607067472004),-87.75383099,41.96070675,
Tone Deaf Records,4356,N Milwaukee Ave,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,Music records,773-372-6643,,POINT(-87.7543318 41.9602378),-87.7543318,41.9602378,
Toni General Construction,5713,W Eddy St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-297-7505,,POINT(-87.7697323323579 41.9449044881887),-87.76973233,41.94490449,
Tony's,4600,W Belmont Ave,,,,Chicago,60641,Active,Retail,Large grocery,No,2019,,773-202-1760,,POINT(-87.7424597 41.939336),-87.7424597,41.939336,
Tonys Fresh Market,5630,W Belmont Ave,,,,Chicago,,Active,Retail,Large grocery,No,2019,Grocery Stores,773-993-0090,,POINT(-87.7679542771531 41.9385764570682),-87.76795428,41.93857646,
Top Art Construction,5148,W Addison St,,,,Chicago,,Moved,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-283-4634,,POINT(-87.7563813352467 41.9460314857741),-87.75638134,41.94603149,
Top Gear Technologies,5407,W Berenice Ave,,,,Chicago,,Active,Trade Service,Tech service,Yes,2019,Data Proc Preparat,773-609-4327,,POINT(-87.7623838321611 41.950566546605),-87.76238383,41.95056655,
Top Priority Limited,3746,N Central Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Bus  Services  Nec,847-387-9090,,POINT(-87.7668988959331 41.9490170464752),-87.7668989,41.94901705,
Top Tier Gold Buyers,6351,W Montrose Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Jwlry Prcious Stns,773-205-1717,,POINT(-87.7464714803584 41.9469699997032),-87.74647148,41.94697,
Topher Allan,4018,N Milwaukee Ave,206,,,Chicago,60641,Active,Arts and Entertainment,Performers & arts instructors,No,2019,,312-884-1627,,POINT(-87.7481982 41.9537989),-87.7481982,41.9537989,
Toro Heating & Cooling,4238,N Cicero Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,Plbng Htng Air-Co,312-493-2621,,POINT(-87.7474903962661 41.9582688267633),-87.7474904,41.95826883,
Torres Musicales,5552,W Belmont Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Currency exchange,No,2019,,773-628-7592,,POINT(-87.7660488677905 41.9386532257485),-87.76604887,41.93865323,
Total Nutrition & Fitness,5550,W Belmont Ave,,,,Chicago,,Active,Fitness,Fitness art,No,2019,,773-757-4420,,POINT(-87.7660330682212 41.9386534843502),-87.76603307,41.93865348,
Touch of Europe,5415,W Irving Park Rd,,,,Chicago,,Out of Business,Arts and Entertainment,Club-lounge-bar,No,2019,Drinking Places,773-545-2224,,POINT(-87.7627430253241 41.9531945470565),-87.76274303,41.95319455,
Town Nails,3922,N Cicero Ave,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Beauty Shops,773-283-5951,,POINT(-87.747310396341 41.9522843297188),-87.7473104,41.95228433,
TPG Asset Management,4228,N Milwaukee Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other,No,2019,Management  Services,312-810-8894,,POINT(-87.7521067001706 41.9578579394977),-87.7521067,41.95785794,
TPP Construction,4702,N Austin Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-653-5276,,POINT(-87.7772398738858 41.9660003821319),-87.77723987,41.96600038,
Tranquil Salon & Day Spa,5522,W Cornelia Ave,,,,Chicago,,Moved,Personal Service,Beauty,Yes,2019,Beauty Shops,773-481-1572,,POINT(-87.7652225255269 41.9441064603214),-87.76522253,41.94410646,
Transformative Growth Counseling,5131,W Agatite Ave,,,,Chicago,,Active,Health Services,Therapy outpatient,Yes,2019,Indvdl Family Services,480-276-3232,,POINT(-87.7561923881014 41.9615004885575),-87.75619239,41.96150049,
Trattoria Operetta & Pizza,3656,N Central Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-736-1429,,POINT(-87.7668608846202 41.9475323819883),-87.76686088,41.94753238,
Travel VIP Club,4949,W Belle Plaine Ave,,,,Chicago,,Active,Arts and Entertainment,Travel,Yes,2019,Travel Agencies,773-550-7860,,POINT(-87.7514182897273 41.955097156936),-87.75141829,41.95509716,
Treasure Trunk Store,3715,N Lockwood Ave,,,,Chicago,,Out of Business,Retail,Gift-art-ethnic,Yes,2019,Used Merch Stores,773-951-9857,,POINT(-87.7594006034593 41.9482686887639),-87.7594006,41.94826869,
Tri State Accounting,5840,W Irving Park Rd,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Acctng Audtng Bkp,773-725-5200,,POINT(-87.7735345281547 41.9531095298535),-87.77353453,41.95310953,
"Tricia Catalino Physical Therapy, PC",5954,W Wilson Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Ofcs Hlth Prnrs Ne,773-450-6795,,POINT(-87.7768235254129 41.9640324604817),-87.77682353,41.96403246,
Trio Granite & Marble Corporation,5907,W Cornelia Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Spcl Trd Cntrs Nec,773-744-0092,,POINT(-87.7743401651493 41.9439515468814),-87.77434017,41.94395155,
Triple Care Insurance Agency,5919,W Montrose Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-481-7512,,POINT(-87.775371555063 41.9603385137434),-87.77537156,41.96033851,
Tripp Builders,5223,W Dakin St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-427-5697,,POINT(-87.7580829743635 41.9523105137223),-87.75808297,41.95231051,
True Spartan Transport,4014,N Lavergne Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Goods distribution,Yes,2019,Transportation  Services Ne,773-934-8039,,POINT(-87.7522779612846 41.9539141363294),-87.75227796,41.95391414,
True Value,5212,W Belmont Ave,,,,Chicago,,Active,Retail,Hardware,No,2019,Hardware Stores,,,POINT(-87.7574335283457 41.9387144862672),-87.75743353,41.93871449,www.donitp.com
True Value,4305,N Milwaukee Ave,,,,Chicago,,Active,Retail,Hardware,No,2019,Hardware Stores,773-685-4442,,POINT(-87.7530404099752 41.9590111632133),-87.75304041,41.95901116,
TT Carriers,5317,W Montrose Ave,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Goods distribution,Yes,2019,Trckg Except Local,773-971-0650,,POINT(-87.7605700806019 41.9605374882221),-87.76057008,41.96053749,
TuckPointing Harwood Heights,4775,N Linder Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,,773-787-3516,,POINT(-87.7649540720891 41.9676664505506),-87.76495407,41.96766645,
Tufano & Company,4016,N Milwaukee Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Rl Estate Agents Managers,312-961-1858,,POINT(-87.7479434247487 41.9537005272749),-87.74794342,41.95370053,
Turk Electric Sign,3434,N Cicero Ave,,,,Chicago,,Active,Trade Service,Media,No,2019,Signs Advt Spcltie,773-736-9300,,POINT(-87.7470567830717 41.9435380449731),-87.74705678,41.94353804,
TWA Corporation,5009,W Berteau Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus  Services  Nec,847-674-8600,,POINT(-87.7531230001841 41.956984521036),-87.753123,41.95698452,
Tway Logistics,5925,W Montrose Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Moving and storage,Yes,2019,Transportation  Services Ne,773-853-0272,,POINT(-87.7755820806397 41.9603324777467),-87.77558208,41.96033248,
Twilight Lounge,4644,N Central Ave,,,,Chicago,,Active,Arts and Entertainment,Club-lounge-bar,No,2019,Drinking Places,773-777-3090,,POINT(-87.7674394355958 41.9654873292292),-87.76743944,41.96548733,
Two Brothers,5940,W Berteau Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus  Services  Nec,773-387-0217,,POINT(-87.7759096135788 41.9567829034191),-87.77590961,41.9567829,
Two Guys Electronics,5619,W Byron St,,,,Chicago,,Active,Retail,Electronics & appliances,Yes,2019,Elec Parts Equip,773-725-5956,,POINT(-87.7677030004018 41.9512845140305),-87.767703,41.95128451,
U-Haul,4301,N Cicero Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Vehicle rental,No,2019,Truck Rntl No Drvr,773-286-4507,,POINT(-87.7474146512196 41.9585398115454),-87.74741465,41.95853981,
U-Haul Neighborhood Dealer,5801,W Montrose Ave,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Vehicle rental,No,2019,Utility Trlr Rntl,708-831-6484,,POINT(-87.7723199996024 41.9603715066405),-87.77232,41.96037151,
U.S. Navy Career Center,3907,N Cicero Ave,A,,,Chicago,,Active,Public Services,Military,No,2019,National Security,773-685-9555,,POINT(-87.7472235966267 41.9517990314888),-87.7472236,41.95179903,
UA Express,5102,W Roscoe St,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Vehicle emissions test station,Yes,2019,Frgt Trans Arngmnt,773-818-0564,,POINT(-87.7544131381373 41.9424035116531),-87.75441314,41.94240351,
Ugly Ductling,6053,W Montrose Ave,,,,Chicago,,Active,Trade Service,Other repair,Yes,2019,Bldng Maint Svc Ne,773-580-6144,,POINT(-87.7790695813211 41.9602944882289),-87.77906958,41.96029449,
Uhler Dental Supply,5749,W Lawrence Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Other,No,2019,Medical Hosp Equip,773-283-8300,,POINT(-87.7717799998272 41.9676915141484),-87.77178,41.96769151,
Ultimate Comprehensive Dentistry,4307,N Central Ave,,,,Chicago,,Active,Health Services,Dentist,No,2019,,773-286-0300,,POINT(-87.7671630967464 41.9589271992035),-87.7671631,41.9589272,
