Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Costin Photography,2726,N Albany Ave,FL 2,,,Chicago,,Active,Trade Service,Photo studio,No,2019,Photo Stdios Prtrt,312-502-9047,,POINT(-87.7052725 41.9310689),-87.7052725,41.9310689,
Counter Trade Products,2724,N Monticello Ave,,,,Chicago,,Out of Business,Retail,Other,Yes,2019,Nondurable Goods  No answer when called,773-360-8762,,POINT(-87.718735 41.930895),-87.718735,41.930895,
Coyne and Associates,2417,W Homer St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Architectural Services,773-772-1780,,POINT(-87.6880602 41.9163902),-87.6880602,41.9163902,
Coyote Logistics,2545,W Diversey Ave,FL 3,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Frgt Trans Arngmnt,877-626-9683,,POINT(-87.6921993 41.9316015),-87.6921993,41.9316015,
Cozy Corner Diner,2294,N Milwaukee Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-276-2215,,POINT(-87.6970229 41.922344),-87.6970229,41.922344,
CPGManagement,3273,W Armitage Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,773-234-3557,,POINT(-87.70982816506 41.9173504701461),-87.70982817,41.91735047,
Crain Development I,2451,N Richmond St,,,,Chicago,,Active,Trade Service,Outdoor service,Yes,2019,Sngl-Fam Hsng Cnstr,773-269-2199,,POINT(-87.7008841 41.9263332),-87.7008841,41.9263332,
Crashbang Productions,2422,N Sawyer Ave,2s,,,Chicago,,Active,Trade Service,Media,Yes,2019,,630-730-0387,,POINT(-87.70967 41.9255598),-87.70967,41.9255598,
Creative Chicago Investment,2456,N Maplewood Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Rl Este Agnts Mgrs,773-354-1066,,POINT(-87.6914049 41.9266412),-87.6914049,41.9266412,
Creative Life Counseling,1925,N Milwaukee Ave,,,,Chicago,,Active,Health Services,Counselor,No,2019,Indvdl Family Services,312-605-6434,,POINT(-87.6867255 41.9165348),-87.6867255,41.9165348,
Credit Union 1 / Caballeros De San Juan,2359,N Washtenaw Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Bank,No,2019,State Credit Unions  Logan Square branch of Credit Union 1,773-278-8660,,POINT(-87.6954364 41.9245393),-87.6954364,41.9245393,
Creditserve,2143,N Damen Ave,201,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Loan Brokers,917-355-3229,,POINT(-87.6774144 41.9208488),-87.6774144,41.9208488,
Croft Digital,2650,W Belden Ave,APT 306,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,Photo Stdios Prtrt,630-621-8018,,POINT(-87.6948107 41.9231317),-87.6948107,41.9231317,
Cronin Development,1919,N Hoyne Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Services Nec,773-505-0542,,POINT(-87.6798076 41.916791),-87.6798076,41.916791,
CrossFit Logan by Atlas Performance,2080,N Milwaukee Ave,,,,Chicago,,Active,Fitness,Gym,No,2019,,872-206-2613,,POINT(-87.6911465623579 41.9190778717358),-87.69114656,41.91907787,
Crossroads Fund,3411,W Diversey Ave,Ste 20,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,Bus Services Nec  Support social justice organizing,773-227-7676,,POINT(-87.7126819 41.9317779),-87.7126819,41.9317779,
Crosstree,1906,N Milwaukee Ave,,,,Chicago,,Out of Business,Industrial,Parts,No,2019,Archtctrl Metalwork,773-227-1234,,POINT(-87.686559 41.915959),-87.686559,41.915959,
Crown Relocations,1880,W Fullerton Ave,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Public storage,No,2019,Truck Rntl No Drvr,773-687-8000,,POINT(-87.6755267 41.925495),-87.6755267,41.925495,
Crystal Clear Productions,2558,N Bernard St,,,,Chicago,,Out of Business,Arts and Entertainment,Other,Yes,2019,Mtn Pict Tape Dist,773-677-3950,,POINT(-87.7136826 41.9281567),-87.7136826,41.9281567,
CTA Insurance Agency,2015,W Fullerton Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Insurance Agnts Sv   5316 w Byron st,773-796-4050,,POINT(-87.6785524 41.9247296),-87.6785524,41.9247296,
Cub Investments,2052,W Armitage Ave,APT F,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other,No,2019,Investors Nec,623-606-8183,,POINT(-87.6796651 41.9178407),-87.6796651,41.9178407,
CubeSmart Self Storage,2647,N Western Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Public storage,No,2019,,773-227-2195,,POINT(-87.6874626 41.9299978),-87.6874626,41.9299978,
Culture China Premier Solutions,1900,N Leavitt St,,,,Chicago,,Active,Trade Service,Other,Yes,2019,Research,312-576-6042,,POINT(-87.6827502 41.916277),-87.6827502,41.916277,
Currency Exchange,2301,N Milwaukee Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Currency exchange,No,2019,Scrty Cmmdty Exchn,773-772-2392,,POINT(-87.6975732 41.9232068),-87.6975732,41.9232068,
Custom Creations Chicago,1907,N Mendell St,,,,Chicago,,Active,Retail,Clothing,Yes,2019,Nondurable Gds Nec  custom t-shirts,773-342-1511,,POINT(-87.6651649 41.9172678),-87.6651649,41.9172678,
Cvr Building Management & Financial,1945,N Damen Ave,,,,Chicago,60647,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Investment Advice,773-278-9170,,POINT(-87.6773956 41.9172644),-87.6773956,41.9172644,
CVS Pharmacy,2815,N Western Ave,,,,Chicago,,Active,Retail,Drug,No,2019,Drug Proprietry St,773-486-4102,,POINT(-87.6876193 41.9327863),-87.6876193,41.9327863,
CVS Pharmacy,3940,W Fullerton Ave,,,,Chicago,,Active,Retail,Drug,No,2019,Misc Rtl Strs Nec,773-486-0343,,POINT(-87.725958 41.9247197),-87.725958,41.9247197,
Cylinder Head Express,2443,N Pulaski Rd,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Gnrl Atmtve RPR Shp,773-342-4265,,POINT(-87.7265351 41.9256996),-87.7265351,41.9256996,
Daffodils Flower Shop,1935,W Armitage Ave,,,,Chicago,,Active,Trade Service,Florist,No,2019,Florists,773-276-1000,,POINT(-87.676546 41.9175569),-87.676546,41.9175569,
Daisy May Films,2128,N Bell Ave,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Svcs Alld Mtn Pict,708-715-5887,,POINT(-87.6838472 41.9208145),-87.6838472,41.9208145,
Damn Fine Coffee Bar,3317,W Armitage Ave,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,773-904-7051,,POINT(-87.7111018324024 41.917329503705),-87.71110183,41.9173295,
Dan Kligerman,1935,N Leavitt St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Services Nec,773-278-2745,,POINT(-87.6822858 41.9171387),-87.6822858,41.9171387,
Dance Spa,1890,N Milwaukee Ave,,,,Chicago,,Active,Fitness,Fitness art,No,2019,Physcl Ftnss Faclts,773-904-7892,,POINT(-87.6860408 41.9155948),-87.6860408,41.9155948,
Dancoy,2441,W Homer St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Services Nec,630-341-9925,,POINT(-87.6889458 41.9164504),-87.6889458,41.9164504,
Dangilby,2239,W Homer St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Services Nec,312-850-4270,,POINT(-87.6840599 41.9166984),-87.6840599,41.9166984,
Daniel DuVerney Photography,2452,N Avers Ave,,,,Chicago,,Out of Business,Trade Service,Photo studio,Yes,2019,Commrcl Photography,773-252-6639,,POINT(-87.7233319 41.9261108),-87.7233319,41.9261108,
Daniel F. Mason,1814,N Wood St,APT 2,,,Chicago,,Active,Health Services,Other,Yes,2019,Ofcs Hlth Prnrs Ne,508-728-6185,,POINT(-87.6729717 41.9147),-87.6729717,41.9147,
"Danielle Marino, LCSW",3139,N Lincoln Ave,,,,Chicago,60647,Active,Health Services,Counselor,Yes,2019,Indvdl Family Services,773-662-8088,,POINT(-87.706785 41.9260539),-87.706785,41.9260539,
Danke Market,2728,W Armitage Ave,,,,Chicago,,Out of Business,Retail,Small Grocery,No,2019,Grocery Stores,914-629-6944,,POINT(-87.6959947 41.917674),-87.6959947,41.917674,
Danny's Liquors,2222,N Western Ave,,,,Chicago,,Active,Retail,Liquor,No,2019,,773-489-3622,,POINT(-87.6878671 41.9223135),-87.6878671,41.9223135,
Dante's Pizzaria,3028,W Armitage Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-342-0002,,POINT(-87.7036558 41.9175945),-87.7036558,41.9175945,
Dardon Construction,1932,N Central Park Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-627-4800,,POINT(-87.7170124 41.9164752),-87.7170124,41.9164752,
Datamade,2543,N Spaulding Ave,2,,,Chicago,,Active,Trade Service,Tech service,No,2019,Cstm Cmptr Prgmg Sv,312-725-0195,,POINT(-87.7105747 41.9278336),-87.7105747,41.9278336,
David Aaron Katz,2041,W Shakespeare Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Services Nec,312-752-8446,,POINT(-87.6793247 41.9205982),-87.6793247,41.9205982,
David Ford,3409,W Altgeld St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Services Nec,773-772-5784,,POINT(-87.7125857 41.9263337),-87.7125857,41.9263337,
"David J. Swartz, PE",2447,N Fairfield Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Engineering Services,773-384-3298,,POINT(-87.6959562 41.9262347),-87.6959562,41.9262347,
David Rigg Photography,2173,N California Ave,,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,Photo Stdios Prtrt,773-235-7444,,POINT(-87.697049 41.921575),-87.697049,41.921575,
David's Bridal,2749,N Elston Ave,Ste 1,,,Chicago,,Active,Retail,Clothing,No,2019,Womens Clothng Strs,773-904-0186,,POINT(-87.6865883 41.9316404),-87.6865883,41.9316404,
Davita Dialysis,2484,N Elston Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Lincoln Park Dialysis,866-544-6741,,POINT(-87.6805120895305 41.9270862419705),-87.68051209,41.92708624,
DC Designs,2321,W Montana St,,,,Chicago,,Active,Trade Service,Media,Yes,2019,Sngl-Fam Hsng Cnstr,773-968-1905,,POINT(-87.6860298 41.9254549),-87.6860298,41.9254549,
De La Torre Funeral Home,2708,N Western Ave,,,,Chicago,,Active,Trade Service,Funeral,No,2019,,773-486-1716,,POINT(-87.6882224 41.9306788),-87.6882224,41.9306788,
Dee Janitorial Supply,2525,N Elston Ave,,,,Chicago,,Out of Business,Retail,Other,No,2019,Svc Estblshmnt Eqpt,773-252-7080,,POINT(-87.6806885 41.9280011),-87.6806885,41.9280011,
Definition Dance Academy,2138,N Damen Ave,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,Yes,2019,Elmntry Scndry Scl,773-270-4246,,POINT(-87.678035 41.920682),-87.678035,41.920682,
Degrees 6,1935,N Damen Ave,,,,Chicago,,Active,Dining,Bar-grill,Yes,2019,Eating Places,773-904-8812,,POINT(-87.6773956 41.9169932),-87.6773956,41.9169932,
Delgado Travel Agency,3807,W Fullerton Ave,,,,Chicago,,Active,Arts and Entertainment,Travel,No,2019,Travel Agencies,773-276-0700,,POINT(-87.7221802 41.9243226),-87.7221802,41.9243226,
Delgados Auto Service,1831,N Western Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-235-5400,,POINT(-87.6870233 41.9149773),-87.6870233,41.9149773,
Delta Kappa Gamma Society International,2632,N Washtenaw Ave,,,,Chicago,,Active,Arts and Entertainment,Social club,No,2019,Civic Social Associations  Sorority. Can't find Chicago presence online.  Didn't answer phone.,773-342-3668,,POINT(-87.6954172 41.9297489),-87.6954172,41.9297489,
Dena Kitchen,3306,W Fullerton Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-697-3504,,POINT(-87.7111616 41.9249109),-87.7111616,41.9249109,
Department of Curiosities,3013,W Armitage Ave,,,,Chicago,,Active,Retail,Clothing,No,2019,Nondurable Gds Nec,773-934-3724,,POINT(-87.7030785 41.9172566),-87.7030785,41.9172566,
DePaul University,2609,W Fullerton Ave,,,,Chicago,,Active,Childcare and Schools,Public University,No,2019,Colleges Univrstie,773-325-4889,,POINT(-87.6930213 41.9246667),-87.6930213,41.9246667,
Dermatology Physicians Group,2148,N Damen Ave,,,,Chicago,,Active,Health Services,Out-patient,Yes,2019,,773-938-8128,,POINT(-87.6777674174356 41.9209099106235),-87.67776742,41.92090991,
Design Studio 24,2211,N Elston Ave,Ste 304,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Archetcts,847-885-8300,,POINT(-87.6723672 41.9220945),-87.6723672,41.9220945,
Diaz Auto Repair,2342,N St Louis Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Gnrl Atmtve RPR Shp,773-486-7602,,POINT(-87.7139712 41.9240757),-87.7139712,41.9240757,
Dibas Group,2356,N Damen Ave,Ste 1,,,Chicago,,Out of Business,Industrial,Parts,Yes,2019,Plstc Mtrl BSC Shp,206-898-0892,,POINT(-87.6781395 41.9244384),-87.6781395,41.9244384,
Diffusion Art,2330,W Armitage Ave,,,,Chicago,,Out of Business,Arts and Entertainment,Museum,Yes,2019,Museums Art Galler,817-549-8453,,POINT(-87.6864277 41.9177691),-87.6864277,41.9177691,
Digilog Electronics/MIS Computer,2222,N Elston Ave,Ste 99,,,Chicago,,Active,Trade Service,Tech service,No,2019,Cmptrs Periph Sftw,773-772-1200,,POINT(-87.6732945 41.9218018),-87.6732945,41.9218018,
Digital Innovations,2731,N Richmond St,1,,,Chicago,,Out of Business,Trade Service,Tech service,No,2019,Elec Parts Equip,847-463-9000,,POINT(-87.7009996 41.9311774),-87.7009996,41.9311774,
Dill Pickle Food Co-Op,2746,N Milwaukee Ave,,,,Chicago,,Active,Retail,Large grocery,No,2019,Grocery Stores,773-252-2667,,POINT(-87.7039253 41.9244182),-87.7039253,41.9244182,
Direct Phone Fix,1956,N Milwaukee Ave,,,,Chicago,,Active,Retail,Phones,No,2019,Radio Telephon Comm,773-384-7722,,POINT(-87.6877381 41.9168718),-87.6877381,41.9168718,
Discount Roofing Materials,2700,N Pulaski Rd,,,,Chicago,,Active,Industrial,Parts,No,2019,Rfng Sidng Insult,773-252-6800,,POINT(-87.7273881 41.9303334),-87.7273881,41.9303334,
Discovery Medical Center,2554,W Fullerton Ave,,,,Chicago,,Active,Health Services,Dentist,No,2019,773-687-0497,773-687-9490,,POINT(-87.6922792 41.9250959),-87.6922792,41.9250959,
Dissectables,1851,N Winnebago Ave,,,,Chicago,,Out of Business,Retail,Other,Yes,2019,Ctlg Ml-Order Hses,516-314-9321,,POINT(-87.6859608 41.9150774),-87.6859608,41.9150774,
Distinct Design Development,2436,N Western Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,Bus Services Nec,312-951-1798,,POINT(-87.6879499 41.9260458),-87.6879499,41.9260458,
Diva-N-The Kitchen,1930,N Spaulding Ave,,,,Chicago,,Active,Dining,Other,Yes,2019,Eating Places,773-639-8950,,POINT(-87.7105458 41.9164919),-87.7105458,41.9164919,
Diversey Cash Register,2837,W Diversey Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Payday loan,No,2019,Office Equipment  Cash e,773-394-4000,,POINT(-87.6991132 41.9319879),-87.6991132,41.9319879,
Diversey Daycare Center,3155,W Diversey Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Child Day Care Services,773-342-7777,,POINT(-87.7071688 41.9317799),-87.7071688,41.9317799,
Diversey Dry Cleaner,3209,W Diversey Ave,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,Dryclng Plt Exc Rg,773-278-2996,,POINT(-87.7079115 41.9317129),-87.7079115,41.9317129,
Diversey Funeral Home,3601,W Diversey Ave,,,,Chicago,,Active,Trade Service,Funeral,No,2019,Funerl Svc Crmtrie,773-342-4730,,POINT(-87.7173749 41.931702),-87.7173749,41.931702,
Diversey River Bowl,2211,W Diversey Ave,,,,Chicago,,Active,Arts and Entertainment,Amusement,No,2019,Bowling Centers,773-227-5800,,POINT(-87.6834046 41.9315703),-87.6834046,41.9315703,
Diversey Wine,3023,W Diversey Ave,,,,Chicago,,Active,Retail,Liquor,No,2019,,773-360-8365,,POINT(-87.7035189967823 41.9320325397982),-87.703519,41.93203254,
DJ Ministries,2027,N Humboldt Blvd,,,,Chicago,,Active,Religious (except school or residence),Church,Yes,2019,Religious Orgnztns,773-875-6881,,POINT(-87.7012306 41.9182823),-87.7012306,41.9182823,
DL Douglas,2252,N Campbell Ave,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,Bus Services Nec,773-276-1675,,POINT(-87.689559 41.9231644),-87.689559,41.9231644,
Dl Moffett,2254,N Elston Ave,,,,Chicago,,Active,Trade Service,Outdoor service,No,2019,Lndscpe Cnslng Pln,773-687-9492,,POINT(-87.6739915 41.92241),-87.6739915,41.92241,
DMC,2222,N Elston Ave,Ste 1,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Subdvdrs Dvlprs N,773-755-0600,,POINT(-87.6732945 41.9218018),-87.6732945,41.9218018,
Dodd Camera Holdings,2844,W Armitage Ave,,,,Chicago,,Active,Retail,Electronics & appliances,No,2019,Cmra Photo Suppl S,773-227-3633,,POINT(-87.6988822 41.9177705),-87.6988822,41.9177705,
Doggone's,3301,W Armitage Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-490-8241,,POINT(-87.7108498325073 41.9173364922967),-87.71084983,41.91733649,
Dogs On Cart,2512,N Drake Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-879-6243,,POINT(-87.7161256 41.9269036),-87.7161256,41.9269036,
Dollar Day Plus,3813,W Fullerton Ave,,,,Chicago,,Active,Retail,Small mixed,No,2019,Misc Gnrl Mrch Strs,773-772-4843,,POINT(-87.722488 41.9242899),-87.722488,41.9242899,
Dollar General,3527,W Armitage Ave,,,,Chicago,,Active,Retail,Small mixed,No,2019,,773-489-1103,,POINT(-87.7146835 41.9170149),-87.7146835,41.9170149,
Dollar Tree,2593,N Elston Ave,,,,Chicago,,Active,Retail,Convenience,No,2019,,773-687-5263,,POINT(-87.6825480546466 41.9286388995824),-87.68254805,41.9286389,
Dollar Tree,2252,N Milwaukee Ave,,,,Chicago,,Active,Retail,Small mixed,No,2019,Variety Stores,773-486-7254,,POINT(-87.695966 41.9216829),-87.695966,41.9216829,
Domain Realty,2054,N California Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,773-235-9142,,POINT(-87.6974959 41.9190988),-87.6974959,41.9190988,
Dominos Pizza Dominos,2455,W Fullerton Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Eating Places,773-276-9800,,POINT(-87.6895927 41.9245573),-87.6895927,41.9245573,
Don Chema,2331,N California Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-276-0522,,POINT(-87.6971882 41.9237414),-87.6971882,41.9237414,
Don Horne,1928,N Kedzie Ave,APT 104,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,Photo Stdios Prtrt,312-576-1639,,POINT(-87.7074559 41.916478),-87.7074559,41.916478,
Donovan Design,2433,N Western Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,Commrcl Art Gr Dsg,773-227-0050,,POINT(-87.6873919 41.9258407),-87.6873919,41.9258407,http://www.donovand.com
Door 13 Constuction,2128,N Damen Ave,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,Sngl-Fam Hsng Cnstr,773-252-4888,,POINT(-87.6780079 41.9204193),-87.6780079,41.9204193,
Dos Amigos,2320,N Milwaukee Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,Eating Places,773-292-0106,,POINT(-87.6985015 41.9234137),-87.6985015,41.9234137,
Dos Urban Cantina,2829,W Armitage Ave,,,,Chicago,,Active,Dining,Restaurant,Yes,2019,Eating Places,773-661-6452,,POINT(-87.6984587 41.9173358),-87.6984587,41.9173358,
