Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Educare Development,2727,W Congress Pkwy,,,,Chicago,60612,Out of Business,Childcare and Schools,Kid Center,No,2019,Address is an apartment. No sign for business. Phone number goes straight to voicemail. Does not appear on Google.,312-730-6271,,POINT(-87.6947626 41.8746665),-87.6947626,41.8746665,
Emanuel Church God in Christ,3058,W Van Buren St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-722-8391,emanuelcogic@sbcglobal.net,POINT(-87.7033663 41.8761),-87.7033663,41.8761,
Embellished by Thailac,817,S Kedzie Ave,B,,,Chicago,,Out of Business,Retail,Beauty-Accessory,Yes,2019,,,,POINT(-87.7054746 41.870392),-87.7054746,41.870392,
Envy Me,3447,W Madison St,Ste 7,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-722-3689,,POINT(-87.7129159 41.8807776),-87.7129159,41.8807776,
Eternal Life International Ministries,2928,W Madison St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-826-9477,,POINT(-87.699893 41.881313),-87.699893,41.881313,
Exclusive Construction Services,234,N Fairfield Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,312-421-6599,,POINT(-87.695485 41.885646),-87.695485,41.885646,
F. Kreutzer & Company,2646,W Madison St,,,,Chicago,,Active,Industrial,Parts,No,2019,,773-826-5767,kreutzermetalfab@aol.com,POINT(-87.6928098 41.8813161),-87.6928098,41.8813161,
Fairfield Electric,234,N Fairfield Ave,100,,,Chicago,,Active,Industrial,Finished goods,No,2019,,312-656-0998,,POINT(-87.695485 41.885646),-87.695485,41.885646,
Faith Community Baptist Church,3456,W Flournoy St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Added Baptist to title,773-826-8880,,POINT(-87.7129869 41.8728753),-87.7129869,41.8728753,
Faith Community Baptist Church,3058,W Polk St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Address changed from 3056 to 3058,773-638-0770,,POINT(-87.7032086 41.8712124),-87.7032086,41.8712124,
Family Dollar,413,S Kedzie Ave,,,,Chicago,,Active,Retail,Small mixed,No,2019,,773-722-5734,,POINT(-87.7050213 41.875317),-87.7050213,41.875317,
Featherfist Social Services,3300,W Maypole Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-265-5501,,POINT(-87.7085187 41.883879),-87.7085187,41.883879,www.featherfist.org/
Fifth City Child Development Institute,3411,W 5th Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Name changed from Fifth City Preschool,773-826-8686,,POINT(-87.7114466 41.8766453),-87.7114466,41.8766453,
First Church of the Brethren,425,S Central Park Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-533-4273,chicagofirstcob@gmail.com,POINT(-87.7154057 41.8746885),-87.7154057,41.8746885,
Five Stars,2748,W Madison St,,,,Chicago,60612,Out of Business,Retail,Convenience,No,2019,,,,POINT(-87.6959177 41.8814358),-87.6959177,41.8814358,
Fluteuristic Productions,311,N Central Park Ave,,,,Chicago,,Active,Trade Service,Florist,No,2019,Google maps shows a house. No sign outside for business. Phone number in app (same on Google) does not lead to business.,773-265-0144,,POINT(-87.7158281 41.8867653),-87.7158281,41.8867653,
Food Mart,3400,W Lake St,,,,Chicago,60624,Out of Business,Retail,Small Grocery,No,2019,,,,POINT(-87.7113348 41.8849026),-87.7113348,41.8849026,
Forever Always in Recovery,3529,W Adams St,,,,Chicago,60624,Out of Business,Religious (except school or residence),Church,Yes,2019,,,,POINT(-87.714701 41.877971),-87.714701,41.877971,
Fosse,3128,W Lexington St,,,,Chicago,60612,Out of Business,Unknown,Unknown,Yes,2019,,,,POINT(-87.7046278 41.8720738),-87.7046278,41.8720738,
Four A's Food Mart,603,S Sacramento Blvd,,,,Chicago,,Active,Retail,Small Grocery,No,2019,Name changed from Fours Food,773-826-0250,,POINT(-87.7006896 41.873437),-87.7006896,41.873437,
Franciscan Outreach Association,200,S Sacramento Blvd,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-533-4595,geninfo@franoutreach.org,POINT(-87.7015173 41.8783121),-87.7015173,41.8783121,https://www.franoutreach.org/
Fresenius Kidney Care,3410,W Van Buren St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Phone number has changed from 773-722-4245,800-881-5101,,POINT(-87.7113664 41.8756373),-87.7113664,41.8756373,
Friar Servants of Mary,3121,W Jackson Blvd,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-533-0360,,POINT(-87.7039459 41.87685),-87.7039459,41.87685,
Gaffney Cruises,3529,W Monroe St,,,,Chicago,,Active,Arts and Entertainment,Travel,Yes,2019,,773-826-7447,,POINT(-87.714671 41.879179),-87.714671,41.879179,
Garden City Laundry,3333,W Harrison St,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,,,,POINT(-87.7096189680915 41.8735848973928),-87.70961897,41.8735849,
Garfield Park Conservatory,300,N Central Park Ave,,,,Chicago,,Active,Other,Community garden,No,2019,,312-746-5100,visitors@garfieldpark.org,POINT(-87.717822 41.8864959),-87.717822,41.8864959,
Garfield Park Neighborhood Network,2928,W Adams St,,,,Chicago,60612,Out of Business,Social Services & Political Advocacy,Advocacy,Yes,2019,,,,POINT(-87.6998816 41.87849),-87.6998816,41.87849,
Garfield Park Office,2651,W Washington Blvd,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,Name changed from Dodge Academy to Garfield Park Office. No longer a school. It is an office,773-534-6640,,POINT(-87.6929142 41.8826702),-87.6929142,41.8826702,
Garfield Park Prep Academy,3250,W Monroe St,,,,Chicago,60624,Out of Business,Childcare and Schools,Public school K-12,No,2019,,773-534-0835,,POINT(-87.7082623 41.8798883),-87.7082623,41.8798883,
Garfield Tire Service,3515,W Madison St,,,,Chicago,60624,Out of Business,Trade Service,Vehicle services,No,2019,,773-265-0303,,POINT(-87.714232 41.880494),-87.714232,41.880494,
Garfield Waters Funeral Home,3409,W Madison St,,,,Chicago,,Active,Trade Service,Funeral,No,2019,,773-638-6278,,POINT(-87.7115657 41.8806776),-87.7115657,41.8806776,
Garfield Workforce Center,10,S Kedzie Ave,Ste 134,,,Chicago,,Out of Business,Social Services & Political Advocacy,Employment,No,2019,,312-746-5442,,POINT(-87.7065975 41.880505),-87.7065975,41.880505,
Garfield YMCA Head Start,7,N Homan Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Name changed from Ymca Garfield Early Head,773-265-3900,,POINT(-87.7106004 41.8811465),-87.7106004,41.8811465,
Genuine Parts Company,3104,W Harrison St,,,,Chicago,,Active,Retail,Auto Supply,No,2019,,773-638-5307,,POINT(-87.7038029 41.873994),-87.7038029,41.873994,
God's Spot 4 You,256,N Kedzie Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,872-281-5301,,POINT(-87.7063013136775 41.8859455836505),-87.70630131,41.88594558,
Good Hope Free Will Baptist Church,525,S California Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Called but no answer and did not state name on VM.,773-533-9212,,POINT(-87.69577 41.874146),-87.69577,41.874146,
Good Shepherd Grace,2853,W Madison St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,No number on Google or building,,,POINT(-87.6983432 41.8809027),-87.6983432,41.8809027,http://fpachicago.com
Great Lakes Yard,3410,W Lake St,,,,Chicago,,Active,"Wholesale, storage and transit",Wholesalers,No,2019,,773-475-6202,,POINT(-87.7118582722621 41.8847164348764),-87.71185827,41.88471643,
Greater Holy Temple,246,N California Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-722-9430,,POINT(-87.6967455 41.8856586),-87.6967455,41.8856586,
Gregory Math & Science Elementary Academy,3715,W Polk St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,Name changed from John Gregory School,773-534-6820,,POINT(-87.7185817 41.8704694),-87.7185817,41.8704694,glycopep.com
Grow Reading Solutions,3235,W Washington Blvd,,,,Chicago,60624,Out of Business,Childcare and Schools,Private school K-12,No,2019,No results on Google at all.Typical apartment building with no sign for business. Phone number rings with no answer.,773-722-4865,,POINT(-87.707527 41.88248),-87.707527,41.88248,
GSG Material Testing,2945,W Harrison St,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,312-733-6262,,POINT(-87.7005109 41.8734864),-87.7005109,41.8734864,
Harrison Courts,2910,W Harrison St,,,,Chicago,,Active,Service or Programmed Residential Space,Public,No,2019,,773-722-3231,,POINT(-87.6991324 41.8739977),-87.6991324,41.8739977,
Harrison Medical Center,2803,W Harrison St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,773-533-5523,,POINT(-87.6963339 41.8735758),-87.6963339,41.8735758,
Harry S Peterson Company,2658,W Van Buren St,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-638-5206,,POINT(-87.6935113 41.8762117),-87.6935113,41.8762117,
Haute Diggity Dawgs,3043,W 5th Ave,,,,Chicago,60612,Active,Dining,Fast Food,No,2019,No number find or website,,,POINT(-87.7027417 41.8791255),-87.7027417,41.8791255,
Haven Home Staging & Redesign,317,N Francisco Ave,,,,Chicago,,Active,Trade Service,Indoor service,No,2019,,312-380-1276,,POINT(-87.698874560338 41.8872896191522),-87.69887456,41.88728962,
HD Design & Printing,2950,W Carroll Ave,Ste 2a,,,Chicago,,Active,Trade Service,Media,No,2019,,312-772-2491,,POINT(-87.7007774 41.8878735),-87.7007774,41.8878735,
Hell Lovers,159,N Homan Ave,,,,Chicago,,Active,Arts and Entertainment,Social club,No,2019,Motorcycle Club.,773-722-3342,,POINT(-87.7108345 41.8844662),-87.7108345,41.8844662,
Herban Produce,2900,W Van Buren St,,,,Chicago,,Active,Other,Community garden,No,2019,,773-801-0853,,POINT(-87.6988149 41.8762419),-87.6988149,41.8762419,
Heritage Woods of Chicago,2800,W Fulton St,,,,Chicago,,Active,Service or Programmed Residential Space,Senior housing,No,2019,,773-772-2900,,POINT(-87.6969487771847 41.8865444715943),-87.69694878,41.88654447,
Homan Gas & Mini Mart,43,N Homan Ave,,,,Chicago,,Active,Retail,Gas station,No,2019,,773-826-7503,,POINT(-87.7107254 41.8822763),-87.7107254,41.8822763,
Homan Square Apartments,3607,W Polk St,APT 105,,,Chicago,,Active,Service or Programmed Residential Space,Public,Yes,2019,,773-722-7320,,POINT(-87.7159181 41.870531),-87.7159181,41.870531,
Iborain Investments,3010,W Warren Blvd,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,,773-265-5599,,POINT(-87.7016704 41.8821476),-87.7016704,41.8821476,
Ike Sims Village,3333,W Maypole Ave,,,,Chicago,,Active,Service or Programmed Residential Space,Public,Yes,2019,,773-638-1818,,POINT(-87.710556 41.8832404),-87.710556,41.8832404,coldstonecreamery.com
Illinois Council of Trout,2710,W Lake St,,,,Chicago,60612,Out of Business,Social Services & Political Advocacy,Advocacy,No,2019,Address does not appear on google. Phone number is attached to someone named Stan.,773-638-6178,,POINT(-87.6945425 41.8845694),-87.6945425,41.8845694,
Illinois Department of Human Services,2650,W Fulton St,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-638-7373,,POINT(-87.6933908 41.8871033),-87.6933908,41.8871033,
In God's Hands Beauty Salon,3439,W Madison St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-826-1579,,POINT(-87.7126504 41.880783),-87.7126504,41.880783,
Industryready.com,2950,W Carroll Ave,Ste 3,,,Chicago,60612,Out of Business,Retail,Other,No,2019,,773-575-7001,,POINT(-87.7007774 41.8878735),-87.7007774,41.8878735,
Infinite House,3254,W Flournoy St,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,The number is to a woman who works for Infinite House Non For Profit. She refers women and children to shelters and links them to other resources. Place Type should be Social Service and Sub type should be Administrative,,,POINT(-87.7079923 41.872909),-87.7079923,41.872909,
Infinity Management Enterprises,2927,W Fulton St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,312-809-9729,,POINT(-87.7000587 41.8861876),-87.7000587,41.8861876,
Inspiration Kitchens,3504,W Lake St,,,,Chicago,,Active,Arts and Entertainment,Hall-party-cater,No,2019,,312-626-5703,,POINT(-87.7140674 41.8849956),-87.7140674,41.8849956,
Irene Mccoy Gaines Apartments,3700,W Congress Pkwy,,,,Chicago,,Active,Service or Programmed Residential Space,Public,Yes,2019,,773-265-1901,,POINT(-87.7183107 41.8747677),-87.7183107,41.8747677,
J&J Fish,411,S Kedzie Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-265-1577,,POINT(-87.705104 41.875465),-87.705104,41.875465,
J&R Express Shrimp,337,S Sacramento Blvd,,,,Chicago,,Out of Business,Dining,Fast Food,No,2019,,773-533-4733,,POINT(-87.7005884 41.8762785),-87.7005884,41.8762785,
Jackson Junge Gallery,1389,N Milwaukee Ave,,,,Chicago,60612,Active,Retail,Gift-art-ethnic,No,2019,,773-227-7900,,POINT(-87.7031746 41.8872212),-87.7031746,41.8872212,
Jacob Beidler School,3151,W Walnut St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-534-6811,,POINT(-87.7048684 41.8850841),-87.7048684,41.8850841,
Jayben Scrap Metals,2910,W Carroll Ave,,,,Chicago,,Active,Retail,Hardware,No,2019,,773-533-4200,,POINT(-87.6996329 41.8879259),-87.6996329,41.8879259,
Jenssen/Miller Scholastic Academy,3030,W Harrison St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,Jens Jensen Public School name changed,773-534-6840,,POINT(-87.7022481 41.8740217),-87.7022481,41.8740217,
Jesto Property Solutions,3155,W Fulton St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,312-493-4410,,POINT(-87.7058612 41.8860907),-87.7058612,41.8860907,
JFL Enterprises,2861,W Warren Blvd,Ste 2,,,Chicago,60612,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,,,POINT(-87.698554 41.881706),-87.698554,41.881706,
JLM Abundant Life Community Center,2622,W Jackson Blvd,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-826-3064,,POINT(-87.6920393 41.8777725),-87.6920393,41.8777725,
John Calhoun Elementary,2833,W Adams St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-534-6940,,POINT(-87.6975332 41.8781359),-87.6975332,41.8781359,
John Marshall Metro High School,3250,W Adams St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-534-6455,,POINT(-87.706562 41.8790699),-87.706562,41.8790699,
Jonathan Miano Photography,112,S St Louis Ave,,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,,219-746-1059,,POINT(-87.7138365 41.8790207),-87.7138365,41.8790207,
JR Auto Rebuilders,3240,W Carroll Ave,,,,Chicago,60624,Out of Business,Trade Service,Vehicle services,No,2019,No answer for phone number. Google shows boarded up house. (Went by house while mapping and it is boarded up),312-907-0780,,POINT(-87.707975 41.8878239),-87.707975,41.8878239,
Julius Caesar,3311,W Carroll Ave,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,,614-565-8001,,POINT(-87.709351165034 41.8874514955297),-87.70935117,41.8874515,
Just Touch,2917,W Wilcox St,,,,Chicago,,Out of Business,Personal Service,Beauty,No,2019,Does not appear on Google. Address is an apartment complex. Phone number is connected to someone who does not know this business.,773-719-2917,,POINT(-87.699397 41.878956),-87.699397,41.878956,
K Stud,124,N California Ave,,,,Chicago,,Out of Business,Trade Service,Photo studio,Yes,2019,This is a house. Does not appear on Google at all. The number in app is incorrect (number leads to person who does not know of this company),312-376-5000,,POINT(-87.6966492 41.8837377),-87.6966492,41.8837377,
K&M Grocery,3179,W Madison St,,,,Chicago,60612,Out of Business,Retail,Small Grocery,No,2019,,773-265-6533,,POINT(-87.7059204 41.8808172),-87.7059204,41.8808172,
K9 University,2945,W Lake St,,,,Chicago,,Active,Trade Service,Animal care,No,2019,,773-533-5959,k9u@k9uchicago.com,POINT(-87.7007109 41.8837607),-87.7007109,41.8837607,
Kairos Worldwide,3514,W Jackson Blvd,,,,Chicago,60624,Out of Business,Health Services,Out-patient,No,2019,Does not appear on Google. No one answers phone. Address is a house where people currently live.,773-968-9016,,POINT(-87.7142275 41.877479),-87.7142275,41.877479,
Kastenholz Construction Servics,2711,W Lake St,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,,,POINT(-87.6944475521251 41.8842824993446),-87.69444755,41.8842825,
Kedzie and Madison Grocery,3119,W Madison St,,,,Chicago,,Out of Business,Retail,Small Grocery,No,2019,,773-265-6533,,POINT(-87.7037228 41.8806521),-87.7037228,41.8806521,www.kernpodiatric.com/ca
Kedzie Avenue Depot,358,S Kedzie Ave,,,,Chicago,,Active,Trade Service,Vehicle services,Yes,2019,,773-722-2525,,POINT(-87.7070968 41.8766757),-87.7070968,41.8766757,
Kedzie Food Mart,745,S Kedzie Ave,,,,Chicago,,Active,Retail,Convenience,No,2019,,773-638-9100,,POINT(-87.7056094 41.8714417),-87.7056094,41.8714417,
Kellman Corporate Community Elementary School,3030,W Arthington St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-534-6602,,POINT(-87.7022469 41.8703026),-87.7022469,41.8703026,
Kut-Zone Tonsorial Artists,407,S Kedzie Ave,,,,Chicago,60612,Active,Personal Service,Beauty,No,2019,,773-265-9663,,POINT(-87.7057929 41.8756111),-87.7057929,41.8756111,
L&L Ministries,3319,W Monroe St,,,,Chicago,,Out of Business,Religious (except school or residence),Church,No,2019,,773-826-1495,,POINT(-87.7091456 41.8793662),-87.7091456,41.8793662,
Lake Grocery,2761,W Lake St,,,,Chicago,60612,Out of Business,Retail,Small Grocery,No,2019,,773-826-8500,,POINT(-87.6961634 41.8840335),-87.6961634,41.8840335,
Lake's Best Pizzaria,133,N California Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-638-2865,,POINT(-87.6963117045617 41.8837238985951),-87.6963117,41.8837239,
Lakeside Bar,3500,W Lake St,,,,Chicago,,Active,Dining,Bar-grill,No,2019,,773-826-3371,,POINT(-87.7136979653701 41.8848285006472),-87.71369797,41.8848285,
Lawndale Christian Health Center,3219,W Carroll Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,872-588-3580,,POINT(-87.7071779 41.8871459),-87.7071779,41.8871459,rubinic.com
